created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,text,label
Thu Apr 16 16:57:27 +0000 2020,2078,"@rob_mol @annadijkman Een gezonde knul, 2 meter lang, 1.5 meter breed....","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rob_mol', 'name': 'r⭕️b m⭕️l', 'id': 14748763, 'id_str': '14748763', 'indices': [0, 8]}, {'screen_name': 'annadijkman', 'name': 'Anna Dijkman', 'id': 19068632, 'id_str': '19068632', 'indices': [9, 21]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  Een gezonde knul, 2 meter lang, 1.5 meter breed....",ANDERS
Mon Jun 01 16:16:15 +0000 2020,4440,Zojuist op @NOS journaal wordt gezegd dat er gesproken is met de @Politie_Adam en deze aangeeft dat het recht op demonstratie prevaleert boven de anderhalve meter regels. Ze hebben het echt gezegd!! Ondertussen staan er politie auto's bij terrassen om te controleren. Ziek!,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NOS', 'name': 'NOS', 'id': 7174972, 'id_str': '7174972', 'indices': [30, 34]}], 'urls': []}",False,357.0,0.0,False,False,,,nl,Zojuist op  journaal wordt gezegd dat er gesproken is met de  en deze aangeeft dat het recht op demonstratie prevaleert boven de anderhalve meter regels. Ze hebben het echt gezegd!! Ondertussen staan er politie auto's bij terrassen om te controleren. Ziek!,EENS
Sat Apr 11 15:42:20 +0000 2020,3709,"Reizigers uit trein gezet bij Gouda omdat ze geen afstand houden #omroepwest

https://t.co/jRvjYjNJKf","{'hashtags': [{'text': 'omroepwest', 'indices': [79, 90]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Gerbrant', 'name': '#MarkRutte sloopte 1115 kinderen, onze Premier.', 'id': 45001112, 'id_str': '45001112', 'indices': [3, 12]}], 'urls': [{'url': 'https://t.co/jRvjYjNJKf', 'expanded_url': 'https://www.omroepwest.nl/nieuws/4029920/Reizigers-uit-trein-gezet-bij-Gouda-omdat-ze-geen-afstand-houden', 'display_url': 'omroepwest.nl/nieuws/4029920…', 'indices': [92, 115]}]}",False,3.0,0.0,False,False,True,False,nl,"Reizigers uit trein gezet bij Gouda omdat ze geen afstand houden #omroepwest

",EENS
Mon Jun 01 12:15:43 +0000 2020,1020,"@DaalSanne @BrtVdw In de Belgische scholen geen 1,5 méter regel , daar mag het ....... In de metro daar mag het ...... In de grootwarenhuizen daar mag het ,.....","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DaalSanne', 'name': 'Sanne Claassen 🍄🍁🍂', 'id': 914935586275958785, 'id_str': '914935586275958785', 'indices': [0, 10]}, {'screen_name': 'BrtVdw', 'name': 'BartvanTwltter', 'id': 798838118002458624, 'id_str': '798838118002458624', 'indices': [11, 18]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  In de Belgische scholen geen 1,5 méter regel , daar mag het ....... In de metro daar mag het ...... In de grootwarenhuizen daar mag het ,.....",ANDERS
Fri Apr 24 10:36:27 +0000 2020,490,Misschien is het handig als je een praatje wilt maken dat je dat niet voor de ingang van de @albertheijn doet #StaySafe #houdafstand https://t.co/dHbdvt5GrR,"{'hashtags': [{'text': 'StaySafe', 'indices': [110, 119]}, {'text': 'houdafstand', 'indices': [120, 132]}], 'symbols': [], 'user_mentions': [{'screen_name': 'albertheijn', 'name': 'Albert Heijn', 'id': 279015870, 'id_str': '279015870', 'indices': [92, 104]}], 'urls': [], 'media': [{'id': 1253633892306862081, 'id_str': '1253633892306862081', 'indices': [133, 156], 'media_url': 'http://pbs.twimg.com/media/EWXNYg1XQAEOhky.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWXNYg1XQAEOhky.jpg', 'url': 'https://t.co/dHbdvt5GrR', 'display_url': 'pic.twitter.com/dHbdvt5GrR', 'expanded_url': 'https://twitter.com/pjotter67/status/1253633900196356099/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",False,0.0,0.0,False,False,False,False,nl,Misschien is het handig als je een praatje wilt maken dat je dat niet voor de ingang van de  doet #StaySafe #houdafstand ,EENS
Sun May 03 22:28:04 +0000 2020,3144,In de anderhalve meter maatschappij krijgen gehandicapten het nog zwaarder in het openbare leven. En je hoort geen politicus hierover. #toegankelijkheid #inclusie #CoronaCrisis #vnverdrag https://t.co/4laOnwCYg0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Kanteldenker', 'name': 'Marcel Kolder', 'id': 22127427, 'id_str': '22127427', 'indices': [3, 16]}], 'urls': []}",False,15.0,0.0,False,False,,,nl,In de anderhalve meter maatschappij krijgen gehandicapten het nog zwaarder in het openbare leven. En je hoort geen politicus hierover. #toegankelijkheid #inclusie #CoronaCrisis #vnverdrag ,ONEENS
Mon Apr 27 12:58:39 +0000 2020,4023,"Terug op de brug was t even druk als n gewone zomer zondag. Ja, ik was er ook. Maar toch even naar buiten ; bij de rivier kon je nog best 1,5 m meten. Je moet alleen niet de weg nemen. En de brug zelf als gezegd is n flessennek helaas. Voortaan niet smiddags gaan.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,0.0,0.0,False,False,,,nl,"Terug op de brug was t even druk als n gewone zomer zondag. Ja, ik was er ook. Maar toch even naar buiten ; bij de rivier kon je nog best 1,5 m meten. Je moet alleen niet de weg nemen. En de brug zelf als gezegd is n flessennek helaas. Voortaan niet smiddags gaan.",EENS
Sat Jun 20 08:05:11 +0000 2020,3518,"Om een krachtig statement te maken zouden horecagelegenheden moeten overwegen over te gaan tot schending van de 1,5 meter maatregel, als ze dit gezamenlijk doen staat de overheid bijna kansloos hen te straffen. #horeca, negeer dus die extreme maatregelen.https://t.co/OkZtdpsTTo","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,25.0,0.0,False,False,,,nl,"Om een krachtig statement te maken zouden horecagelegenheden moeten overwegen over te gaan tot schending van de 1,5 meter maatregel, als ze dit gezamenlijk doen staat de overheid bijna kansloos hen te straffen. #horeca, negeer dus die extreme maatregelen.",ONEENS
Fri Mar 20 10:17:14 +0000 2020,757,"Nu de scholen gesloten zijn, spelen kinderen meer buiten. Let hierbij op de richtlijnen van het RIVM. Houd afstand en zorg voor zo min mogelijk contact. Hierdoor is de kans kleiner dat je elkaar besmet. https://t.co/BFI6WMcvNn","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CrisisGLZ', 'name': 'Veiligheidsregio GZ', 'id': 214400148, 'id_str': '214400148', 'indices': [3, 13]}], 'urls': []}",False,16.0,0.0,False,False,,,nl,"Nu de scholen gesloten zijn, spelen kinderen meer buiten. Let hierbij op de richtlijnen van het RIVM. Houd afstand en zorg voor zo min mogelijk contact. Hierdoor is de kans kleiner dat je elkaar besmet. ",EENS
Sat Apr 11 15:42:45 +0000 2020,3815,Dit is mooi gedaan. De zin van afstand houden. Door @OHdeptofhealth: https://t.co/KeEgdywFyN,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'apjvalk', 'name': 'Guus Valk', 'id': 23610532, 'id_str': '23610532', 'indices': [3, 11]}, {'screen_name': 'OHdeptofhealth', 'name': 'Ohio Dept of Health', 'id': 90422822, 'id_str': '90422822', 'indices': [65, 80]}], 'urls': [], 'media': [{'id': 1248243970750046208, 'id_str': '1248243970750046208', 'indices': [82, 105], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1248243970750046208/pu/img/3wk0TIdWVn5j991E.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1248243970750046208/pu/img/3wk0TIdWVn5j991E.jpg', 'url': 'https://t.co/KeEgdywFyN', 'display_url': 'pic.twitter.com/KeEgdywFyN', 'expanded_url': 'https://twitter.com/OHdeptofhealth/status/1248249304600449024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1248249304600449024, 'source_status_id_str': '1248249304600449024', 'source_user_id': 90422822, 'source_user_id_str': '90422822'}]}",False,63.0,0.0,False,False,False,False,nl,Dit is mooi gedaan. De zin van afstand houden. Door : ,EENS
Sun May 24 08:06:41 +0000 2020,2458,"Coronavirus in NL: vanaf 1 juni mogen twee mensen binnen 1,5m van elkaar zitten in de horeca. En met tientallen mensen bij elkaar in één ruimte. 

Maar thuis moet je nog steeds afstand houden en mag je maar 3 gasten ontvangen. Logisch, daar verdient immers niemand geld aan.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,1.0,2.0,False,False,,,nl,"Coronavirus in NL: vanaf 1 juni mogen twee mensen binnen 1,5m van elkaar zitten in de horeca. En met tientallen mensen bij elkaar in één ruimte. 

Maar thuis moet je nog steeds afstand houden en mag je maar 3 gasten ontvangen. Logisch, daar verdient immers niemand geld aan.",ONEENS
Thu Apr 16 07:09:20 +0000 2020,351,"Nou is dt spelling niet altijd mijn sterkste kant geweest, maar dit stukje tekst overtreft het met afstand! 
#blijfthuis #afstandhouden
#anderhalvemeter #credits @MarjolijnBvL https://t.co/g5LnomOCRQ","{'hashtags': [{'text': 'blijfthuis', 'indices': [127, 138]}], 'symbols': [], 'user_mentions': [{'screen_name': 'maartenbrink', 'name': 'Maarten Brink', 'id': 47351185, 'id_str': '47351185', 'indices': [3, 16]}], 'urls': []}",False,4.0,0.0,False,False,,,nl,"Nou is dt spelling niet altijd mijn sterkste kant geweest, maar dit stukje tekst overtreft het met afstand! 
#blijfthuis #afstandhouden
#anderhalvemeter #credits  ",EENS
Mon Jun 01 20:13:36 +0000 2020,186,"Burgemeester #Halsema heeft lak aan de 1.5 meter-afstand-regel voor de demonstranten in #Amsterdam. 

Twee conclusies:

-  niemand in Nederland kan nu nog worden verplicht zich aan de anderhalve-meter-regel te houden. 

- Halsema moet aftreden. https://t.co/U5TqGhcTrd","{'hashtags': [{'text': 'Halsema', 'indices': [34, 42]}, {'text': 'Amsterdam', 'indices': [109, 119]}], 'symbols': [], 'user_mentions': [{'screen_name': 'geertwilderspvv', 'name': 'Geert Wilders', 'id': 41778159, 'id_str': '41778159', 'indices': [3, 19]}], 'urls': []}",False,1323.0,0.0,False,False,,,nl,"Burgemeester #Halsema heeft lak aan de 1.5 meter-afstand-regel voor de demonstranten in #Amsterdam. 

Twee conclusies:

-  niemand in Nederland kan nu nog worden verplicht zich aan de anderhalve-meter-regel te houden. 

- Halsema moet aftreden. ",ONEENS
Sat Apr 11 12:15:59 +0000 2020,2473,"Dankjewel Nederland: want de meeste mensen blijven zoveel mogelijk thuis. Houd je ook dit paasweekend aan de afspraken. Ga je toch naar buiten? Wacht niet tot wij je aanspreken, houd 1,5 meter afstand. Durf ook anderen aan te spreken. Zo blijven we samen gezond. #houvol https://t.co/aMdId1xaAW","{'hashtags': [{'text': 'houvol', 'indices': [263, 270]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1248947895140835328, 'id_str': '1248947895140835328', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EVUnflDXYAAabBn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVUnflDXYAAabBn.jpg', 'url': 'https://t.co/aMdId1xaAW', 'display_url': 'pic.twitter.com/aMdId1xaAW', 'expanded_url': 'https://twitter.com/POL_KENland/status/1248947906373189633/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1000, 'h': 1000, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1000, 'h': 1000, 'resize': 'fit'}}}]}",False,5.0,11.0,False,False,False,False,nl,"Dankjewel Nederland: want de meeste mensen blijven zoveel mogelijk thuis. Houd je ook dit paasweekend aan de afspraken. Ga je toch naar buiten? Wacht niet tot wij je aanspreken, houd 1,5 meter afstand. Durf ook anderen aan te spreken. Zo blijven we samen gezond. #houvol ",EENS
Tue Jun 02 12:00:19 +0000 2020,194,"De activistische Amsterdamse burgemeester Femke Halsema (GroenLinks), die haar politie massaal burgers laat bekeuren omdat ze geen 1, 5 meter afstand houden, heeft zelf lak aan haar eigen noodverordening. Petitie: Femke Halsema: treed af. https://t.co/WNWtqxz4KD https://t.co/NL7PEvfnLZ","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gerard1945X', 'name': 'Gerard de Boer ⚓🚢 🇳🇱', 'id': 804263676043755520, 'id_str': '804263676043755520', 'indices': [3, 15]}], 'urls': []}",False,50.0,0.0,False,False,,,nl,"De activistische Amsterdamse burgemeester Femke Halsema (GroenLinks), die haar politie massaal burgers laat bekeuren omdat ze geen 1, 5 meter afstand houden, heeft zelf lak aan haar eigen noodverordening. Petitie: Femke Halsema: treed af.  ",ANDERS
Wed Jun 24 20:16:22 +0000 2020,2097,"@sandravanp Bij ons thuis ging ze naarmate we langer thuis waren, steeds op zoek naar een rustig plekje. Onder een bureau, boven in de hal voor de badkamer... Maar altijd erg enthousiast als we dan toevallig voorbij kwamen. Ik snap het wel hoor, beetje afstand zoeken.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sandravanp', 'name': 'Sandra van Puffelen', 'id': 11062602, 'id_str': '11062602', 'indices': [0, 11]}], 'urls': []}",False,0.0,1.0,False,False,,,nl," Bij ons thuis ging ze naarmate we langer thuis waren, steeds op zoek naar een rustig plekje. Onder een bureau, boven in de hal voor de badkamer... Maar altijd erg enthousiast als we dan toevallig voorbij kwamen. Ik snap het wel hoor, beetje afstand zoeken.",ANDERS
Wed May 13 12:42:06 +0000 2020,2577,"De snelheid op alle straten binnen de #Tilburgse ringbanen gaat van 50 naar 30 kilometer per uur. Ook gaan stoplichten vaker en langer op groen voor voetgangers en fietsers. Zo geven we ruimte aan de anderhalvemeter samenleving én een gezondere stad.

👉 https://t.co/OEV2VeiBAH","{'hashtags': [{'text': 'Tilburgse', 'indices': [50, 60]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Joeryy', 'name': 'Joery Martens', 'id': 103666518, 'id_str': '103666518', 'indices': [3, 10]}], 'urls': []}",False,21.0,0.0,False,False,,,nl,"De snelheid op alle straten binnen de #Tilburgse ringbanen gaat van 50 naar 30 kilometer per uur. Ook gaan stoplichten vaker en langer op groen voor voetgangers en fietsers. Zo geven we ruimte aan de anderhalvemeter samenleving én een gezondere stad.

👉 ",ANDERS
Sat Mar 21 09:44:40 +0000 2020,2181,"@woukevscherrenb @rivm Indien er 1.5 meter afstand gehouden word, is dat toch prima. Sommige mensen in kleine flatjes met weinig geld en geen balkon om te luchten, doen hun boodschappen.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'woukevscherrenb', 'name': 'wouke van scherrenburg', 'id': 116425407, 'id_str': '116425407', 'indices': [0, 16]}, {'screen_name': 'rivm', 'name': 'RIVM', 'id': 35527415, 'id_str': '35527415', 'indices': [17, 22]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  Indien er 1.5 meter afstand gehouden word, is dat toch prima. Sommige mensen in kleine flatjes met weinig geld en geen balkon om te luchten, doen hun boodschappen.",EENS
Mon Jun 01 15:34:30 +0000 2020,1247,"@KimBoon94 Sta je dan als horecaondernemer met je 1,5 meter terras met plexiglas en mondkapje op.. zie je dit. Te gek voor woorden","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KimBoon94', 'name': 'Kim Boon', 'id': 1085539758334509056, 'id_str': '1085539758334509056', 'indices': [0, 10]}], 'urls': []}",False,2.0,17.0,False,False,,,nl," Sta je dan als horecaondernemer met je 1,5 meter terras met plexiglas en mondkapje op.. zie je dit. Te gek voor woorden",ANDERS
Sun Mar 22 10:38:38 +0000 2020,399,@decluit Maar hou afstand☝️,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'decluit', 'name': 'Cluit', 'id': 107173921, 'id_str': '107173921', 'indices': [0, 8]}], 'urls': []}",False,0.0,0.0,False,False,,,nl, Maar hou afstand☝️,EENS
Sun Apr 12 12:39:11 +0000 2020,1740,"@arja_brink @MinPres @hugodejonge Zolang ze afstand houden moet dat kunnen op een veilige manier, lekker biertje erbij heerlijk weer niks mis mee.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'arja_brink', 'name': 'Arja', 'id': 4220390729, 'id_str': '4220390729', 'indices': [0, 11]}, {'screen_name': 'MinPres', 'name': 'Mark Rutte', 'id': 155507136, 'id_str': '155507136', 'indices': [12, 20]}, {'screen_name': 'hugodejonge', 'name': 'Hugo de Jonge', 'id': 29785926, 'id_str': '29785926', 'indices': [21, 33]}], 'urls': []}",False,0.0,2.0,False,False,,,nl,"   Zolang ze afstand houden moet dat kunnen op een veilige manier, lekker biertje erbij heerlijk weer niks mis mee.",EENS
Mon Jun 01 17:22:08 +0000 2020,165,Ben je horecaondernemer dan moet je met een meetlat 1.5 meter afstand tussen de tafeltjes op de terrassen realiseren op straffe van €4000 boete maar ben een je linkse demonstrant dan geldt de anderhalve meter ineens niet meer. #Halsema zet links boven de wet en dat is corrupt. https://t.co/pceBhdbSlR,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'geertwilderspvv', 'name': 'Geert Wilders', 'id': 41778159, 'id_str': '41778159', 'indices': [3, 19]}], 'urls': []}",False,2530.0,0.0,False,False,,,nl,Ben je horecaondernemer dan moet je met een meetlat 1.5 meter afstand tussen de tafeltjes op de terrassen realiseren op straffe van €4000 boete maar ben een je linkse demonstrant dan geldt de anderhalve meter ineens niet meer. #Halsema zet links boven de wet en dat is corrupt. ,ANDERS
Sun Mar 22 22:45:42 +0000 2020,1772,"@chrisklomp 'Doe het' blijft nummer 1, maar deze zeker op nummer 2. #coronavirus #StayTheFHome #StayHome #coronanederland #Corona #Coronavid19 #COVID19 #SocialDistance #anderhalvemeter #doehet","{'hashtags': [{'text': 'coronavirus', 'indices': [68, 80]}, {'text': 'StayTheFHome', 'indices': [81, 94]}, {'text': 'StayHome', 'indices': [95, 104]}, {'text': 'coronanederland', 'indices': [105, 121]}, {'text': 'Corona', 'indices': [122, 129]}, {'text': 'Coronavid19', 'indices': [130, 142]}, {'text': 'COVID19', 'indices': [143, 151]}, {'text': 'SocialDistance', 'indices': [152, 167]}, {'text': 'anderhalvemeter', 'indices': [168, 184]}, {'text': 'doehet', 'indices': [185, 192]}], 'symbols': [], 'user_mentions': [{'screen_name': 'chrisklomp', 'name': 'Chris Klomp', 'id': 26979830, 'id_str': '26979830', 'indices': [0, 11]}], 'urls': []}",False,0.0,0.0,False,False,,,nl," 'Doe het' blijft nummer 1, maar deze zeker op nummer 2. #coronavirus #StayTheFHome #StayHome #coronanederland #Corona #Coronavid19 #COVID19 #SocialDistance #anderhalvemeter #doehet",ANDERS
Sat May 16 12:26:13 +0000 2020,1011,"@ContainmentNu Afstand houden, mondkapjes en hygienemaatregelen zijn nodig voor bescherming. Doe wat nodig is, houd je thuis fit, eet gezond, blijf gezond 🙂 https://t.co/Zm36xS19Pk","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ContainmentNu', 'name': 'Containment Nu! #VoorWeinigCovid', 'id': 1241906223005470720, 'id_str': '1241906223005470720', 'indices': [0, 14]}], 'urls': [], 'media': [{'id': 1261634009618092032, 'id_str': '1261634009618092032', 'indices': [157, 180], 'media_url': 'http://pbs.twimg.com/media/EYI5coPWkAApkoa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EYI5coPWkAApkoa.jpg', 'url': 'https://t.co/Zm36xS19Pk', 'display_url': 'pic.twitter.com/Zm36xS19Pk', 'expanded_url': 'https://twitter.com/AnetteKoch/status/1261634054178443265/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}",False,0.0,1.0,False,False,False,False,nl," Afstand houden, mondkapjes en hygienemaatregelen zijn nodig voor bescherming. Doe wat nodig is, houd je thuis fit, eet gezond, blijf gezond 🙂 ",EENS
